,이름,주소,구,위도,경도,브랜드
1202,구로이마트점,서울 구로구 디지털로32길 43 (구로동),구로구,37.4843537,126.89788,이디야
1203,구로중앙점,서울 구로구 도림로 79 (구로동),구로구,37.4900511,126.8920236,이디야
1204,구로코레일점,"서울 구로구 구로중앙로 174 (구로동, 구로역)",구로구,37.5023699,126.8814842,이디야
1205,구로항동지구점,"서울 구로구 항동로3길 6 (항동, 가온 프라자)",구로구,37.486525,126.8252088,이디야
1206,구일역점,"서울 구로구 구일로 110 (구로동, 해원리버파크)",구로구,37.4950273,126.872004,이디야
1207,남구로역점,서울 구로구 디지털로27길 127 (가리봉동),구로구,37.4846716,126.8870975,이디야
1208,동양미래대학점,서울 구로구 경인로47길 14 (고척동),구로구,37.500202,126.8670179,이디야
1209,메르디앙고척점,"서울 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",구로구,37.5028461,126.8632325,이디야
1210,성공회대점,서울 구로구 연동로 312 (항동),구로구,37.4872294,126.8242853,이디야
1211,신도림메르디앙점,"서울 구로구 신도림로 65 (신도림동, 신도림월드메르디앙오피스텔)",구로구,37.5095401,126.8820361,이디야
1212,신도림테크노마트점,서울 구로구 새말로 97 (구로동),구로구,37.5070431,126.8902185,이디야
1213,오류남부점,서울 구로구 오류로8길 65 (오류동),구로구,37.4926091,126.8437777,이디야
1214,오류북부역점,서울 구로구 경인로20길 6 (오류동),구로구,37.4966004,126.838513,이디야
1215,천왕이펜하우스점,서울 구로구 천왕로 36 (천왕동),구로구,37.4816349,126.8418958,이디야
1216,경희대점,서울 동대문구 경희대로 4 (회기동),동대문구,37.591867,127.0525122,이디야
1217,경희대캠퍼스점,"서울 동대문구 경희대로 26 (회기동, 경희대학교,경희초,중,고,여자중고등학교)",동대문구,37.5948937,127.0491562,이디야
1218,답십리사거리점,서울 동대문구 답십리로 145 (답십리동),동대문구,37.5730325,127.0561006,이디야
1219,답십리역점,서울 동대문구 천호대로 265 (답십리동),동대문구,37.56902609999999,127.0573024,이디야
1220,답십리파크자이점,"서울 동대문구 한천로 55 (답십리동, 영진빌딩)",동대문구,37.5714784,127.0577096,이디야
1221,동대문구청점,서울 동대문구 천호대로 153-1 (용두동),동대문구,37.5795817,127.0299297,이디야
1222,동부병원사거리점,서울 동대문구 무학로 104 (용두동),동대문구,37.5735046,127.0309651,이디야
1223,배봉초교사거리점,서울 동대문구 답십리로63길 131 (장안동),동대문구,37.5784698,127.069321,이디야
1224,서울시립대점,"서울 동대문구 서울시립대로 164 (전농동, 도석프라자)",동대문구,37.583249,127.0548191,이디야
1225,신설동역점,서울 동대문구 천호대로 11-3 (신설동),동대문구,37.5780881,127.027344,이디야
1226,외대점,서울 동대문구 휘경로 12 (이문동),동대문구,37.59582040000001,127.0612654,이디야
1227,용두동사거리점,서울 동대문구 왕산로 68 (용두동),동대문구,37.5757009,127.034989,이디야
1228,용두동점,서울 동대문구 고산자로 413-1 (용두동),동대문구,37.5766232,127.0379189,이디야
1229,이문점 ,서울 동대문구 신이문로 19 (이문동),동대문구,37.6031045,127.064235,이디야
1230,장안동사거리점,서울 동대문구 답십리로 309 (장안동),동대문구,37.572295,127.0748317,이디야
1231,장안동점,서울 동대문구 장한로 43 (장안동),동대문구,37.5650632,127.0666931,이디야
1232,장안중랑천점,서울 동대문구 장한로18길 32 (장안동),동대문구,37.5674947,127.0707583,이디야
1233,장안중앙점,서울 동대문구 사가정로25길 42 (장안동),동대문구,37.5806425,127.0709617,이디야
1234,장한평군자초교점,서울 동대문구 한천로2길 53 (장안동),동대문구,37.5627974,127.0613958,이디야
1235,전농뉴타운점,서울 동대문구 답십리로 77 (전농동),동대문구,37.5750329,127.0496055,이디야
1236,전농사거리점,서울 동대문구 사가정로 132 (전농동),동대문구,37.5775568,127.0595101,이디야
1237,청량리점,서울 동대문구 왕산로 225 (청량리동),동대문구,37.5832353,127.0447165,이디야
1238,촬영소사거리점,서울 동대문구 답십리로 264 (장안동),동대문구,37.5722268,127.0694723,이디야
1239,회기역점,"서울 동대문구 망우로 67 (휘경동, 효자 워너빌)",동대문구,37.5899254,127.0606026,이디야
1240,회기역중앙점,서울 동대문구 회기로 194-1 (휘경동),동대문구,37.5897957,127.0574889,이디야
1241,논골사거리점,서울 성동구 난계로 35 (금호동1가),성동구,37.5554834,127.0244633,이디야
1242,답십리로데오점,서울 성동구 용답19길 17-1 (용답동),성동구,37.5637339,127.052529,이디야
1243,뚝섬역점,서울 성동구 상원길 38-1 (성수동1가),성동구,37.5473256,127.048794,이디야
1244,마장동점,서울 성동구 고산자로 339-2 (마장동),성동구,37.5699814,127.0373421,이디야
1245,마장역점,서울 성동구 마장로 293-1 (마장동),성동구,37.5659109,127.0421543,이디야
1246,상왕십리역점,서울 성동구 무학봉15길 27 (하왕십리동),성동구,37.5636352,127.0301592,이디야
1247,서울숲역점,서울 성동구 왕십리로 96-1 (성수동1가),성동구,37.5391701,127.0474244,이디야
1248,성동구청점,서울 성동구 고산자로 269 (도선동),성동구,37.5632818,127.0328803,이디야
1249,성수2가점,서울 성동구 성덕정길 106 (성수동2가),성동구,37.5371206,127.0550961,이디야
1250,성수아카데미점,서울 성동구 성수이로 118 (성수동2가),성동구,37.5451437,127.0578284,이디야
1251,성수우리W타워점,서울 성동구 아차산로15길 19 (성수동2가),성동구,37.5447256,127.0621362,이디야
1252,성수중앙점,"서울 성동구 성수일로6길 47 (성수동2가, 현성빌딩)",성동구,37.5442438,127.0552721,이디야
1253,신금호역점,서울 성동구 금호산길 64 (금호동2가),성동구,37.5538555,127.0196077,이디야
1254,옥수동점,서울 성동구 매봉길 12 (옥수동),성동구,37.5452467,127.0156749,이디야
1255,옥수역점,서울 성동구 한림말5길 9 (옥수동),성동구,37.5419719,127.0167024,이디야
1256,왕십리비트플렉스점,서울 성동구 왕십리광장로 17 (행당동),성동구,37.5621482,127.0379421,이디야
1257,왕십리센트라스점,서울 성동구 무학로 22 (홍익동),성동구,37.5660457,127.0302943,이디야
1258,왕십리역점,서울 성동구 왕십리로 309 (행당동),성동구,37.5594078,127.0330515,이디야
1259,응봉동점,"서울 성동구 독서당로 381 (응봉동, 현대종합상가)",성동구,37.5509821,127.0309093,이디야
1260,장한평역점,서울 성동구 천호대로 426 (용답동),성동구,37.560746,127.0662025,이디야
1261,텐즈힐점,"서울 성동구 무학로 33 (하왕십리동, 텐즈힐)",성동구,37.5664459,127.030702,이디야
1262,한양대점,서울 성동구 사근동길 4 (행당동),성동구,37.5598989,127.0415624,이디야
1263,행당동점,서울 성동구 고산자로 201 (행당동),성동구,37.5580159,127.0337407,이디야
1264,IBK고객센터점,"서울 용산구 한남대로 72 (한남동, IBK기업은행고객센터)",용산구,37.5350224,127.0070392,이디야
1265,동부이촌동점,서울 용산구 이촌로77길 19 (이촌동),용산구,37.52040119999999,126.974878,이디야
1266,동자동점,서울 용산구 후암로 93 (동자동),용산구,37.5533136,126.975103,이디야
1267,삼각지점,서울 용산구 한강대로 138 (한강로2가),용산구,37.5304542,126.9695065,이디야
1268,숙대입구역점,서울 용산구 한강대로 289 (갈월동),용산구,37.5440208,126.9719508,이디야
1269,순천향병원점,서울 용산구 대사관로 72 ,용산구,37.5330587,127.0059327,이디야
1270,용문점,서울 용산구 원효로41길 73 (원효로2가),용산구,37.5353044,126.959382,이디야
1271,용산원효점,"서울 용산구 원효로 70 (원효로4가, 신정빌딩)",용산구,37.5342316,126.9526308,이디야
1272,용산중앙점,서울 용산구 한강대로 52-1 (한강로3가),용산구,37.5255891,126.9648264,이디야
1273,용산청파점,"서울 용산구 청파로71길 10 (청파동1가, 새마을금고)",용산구,37.54940759999999,126.9668779,이디야
1274,용산효창점,서울 용산구 효창원로66길 2 (효창동),용산구,37.5410418,126.9634863,이디야
1275,용산후암점,"서울 용산구 후암로 40-2 (후암동, 성원빌딩)",용산구,37.5494813,126.9776645,이디야
1276,원효로점,서울 용산구 원효로 257 (원효로1가),용산구,37.5399325,126.9674607,이디야
1277,이태원역점,서울 용산구 이태원로 176 (이태원동),용산구,37.5344441,126.990696,이디야
1278,금란망우점,서울 중랑구 망우로 460 (망우동),중랑구,37.6000681,127.1031213,이디야
1279,동원사거리점,"서울 중랑구 겸재로 240 (면목동, 행복오피스텔)",중랑구,37.589608,127.0941645,이디야
1280,망우동점,서울 중랑구 망우로 416 (망우동),중랑구,37.5991279,127.0983355,이디야
1281,망우중앙점,"서울 중랑구 용마산로115길 109 (망우동, 한일써너스빌리젠시2단지)",중랑구,37.5976442,127.0943462,이디야
1282,먹골역점,서울 중랑구 동일로157길 13 (묵동),중랑구,37.6097015,127.0768818,이디야
1283,면목경남아너스빌점,서울 중랑구 면목로27길 92 (면목동),중랑구,37.5742279,127.0805033,이디야
1284,면목본동점,서울 중랑구 면목로 370 (면목동),중랑구,37.5849094,127.0885874,이디야
1285,묵동자이점,"서울 중랑구 동일로 932 (묵동, 묵동자이아파트)",중랑구,37.613816,127.077513,이디야
1286,봉화산역점,서울 중랑구 신내로 211 (신내동),중랑구,37.6163947,127.0926039,이디야
1287,사가정아이파크점,"서울 중랑구 동일로92길 57 (면목동, 메디포레)",중랑구,37.5834599,127.0831625,이디야
1288,사가정역점,서울 중랑구 면목로 325 (면목동),중랑구,37.5810983,127.0881584,이디야
1289,상봉엠코점,"서울 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",중랑구,37.598081,127.0905951,이디야
1290,상봉역점,서울 중랑구 망우로 277 (상봉동),중랑구,37.5960169,127.0834048,이디야
1291,상봉중앙점,서울 중랑구 망우로 316 (상봉동),중랑구,37.5964462,127.0875204,이디야
1292,서울중랑경찰서점,서울 중랑구 신내역로3길 40-11 (신내동),중랑구,37.6126681,127.1032127,이디야
1293,서울중화초등학교점,"서울 중랑구 신내로7가길 7 (신내동, 제이리옴)",중랑구,37.602308,127.0954454,이디야
1294,신내동점,서울 중랑구 봉화산로 215 (신내동),중랑구,37.6076181,127.0965284,이디야
1295,양원남부점,서울 중랑구 양원역로 25-10 (망우동),중랑구,37.6030497,127.107406,이디야
1296,양원역점,서울 중랑구 양원역로14가길 24 (망우동),중랑구,37.6016933,127.1083226,이디야
1297,용마산역점,서울 중랑구 면목로 254-1 (면목동),중랑구,37.5753971,127.0856773,이디야
1298,우림시장점,서울 중랑구 봉우재로 240 (망우동),중랑구,37.595272,127.0993536,이디야
1299,중랑교차로점,서울 중랑구 동일로 683 (면목동),중랑구,37.5913966,127.0798414,이디야
1300,중랑역점,서울 중랑구 망우로 198 (상봉동),중랑구,37.593212,127.0748661,이디야
1301,중화동점,서울 중랑구 동일로129길 1 (중화동),중랑구,37.5992928,127.0783484,이디야
1302,중화역점,"서울 중랑구 동일로 815, 1층",중랑구,37.6030917,127.0788763,이디야
1303,화랑대역점,"서울 중랑구 신내로25가길 2 (묵동, 현동학당)",중랑구,37.6194506,127.0841605,이디야
